timestamp,id,coal,wind
2017-01-15,591425.5,6818.78125,2975.7708333333335
2017-01-16,591713.5,7712.440972222223,1490.701388888889
2017-01-17,592001.5,7734.690972222223,1138.986111111111
2017-01-18,592289.5,7392.288194444444,1677.0381944444443
2017-01-19,592577.5,8205.5625,1079.888888888889
2017-01-20,592865.5,8348.861111111111,1217.7118055555557
2017-01-21,593133.5,5881.314516129032,1468.899193548387
2017-01-22,593401.5,6419.791666666667,463.25347222222223
2017-01-23,593689.5,8406.857638888889,1027.701388888889
2017-01-24,593977.5,7851.829861111111,3225.7048611111113
2017-01-25,594265.5,8083.204861111111,4785.694444444444
2017-01-26,594553.5,7678.288194444444,4645.784722222223
2017-01-27,594841.5,7907.076388888889,4202.208333333333
2017-01-28,595129.5,5132.795138888889,3183.0729166666665
2017-01-29,595417.5,4852.65625,2249.878472222222
2017-01-30,595705.5,5806.489583333333,3242.5416666666665
2017-01-31,595993.5,6920.885416666667,4510.513888888889
2017-02-01,596281.5,7643.736111111111,4227.118055555556
2017-02-02,596569.5,6067.625,7231.711805555556
2017-02-03,596857.5,6709.329861111111,6043.052083333333
2017-02-04,597145.5,7400.947916666667,3671.2604166666665
2017-02-05,597433.5,8608.743055555555,1219.9652777777778
2017-02-06,597721.5,9432.107638888889,3771.690972222222
2017-02-07,598009.5,9488.034722222223,2169.184027777778
2017-02-08,598297.5,8887.0,2269.340277777778
2017-02-09,598585.5,7894.201388888889,3018.2361111111113
2017-02-10,598873.5,8129.760416666667,2014.295138888889
2017-02-11,599161.5,5326.614583333333,4689.15625
2017-02-12,599449.5,4066.8576388888887,6411.934027777777
2017-02-13,599737.5,3957.934027777778,7282.215277777777
2017-02-14,600025.5,4478.895833333333,4942.5
2017-02-15,600313.5,4509.444444444444,3035.7048611111113
2017-02-16,600601.5,3894.371527777778,5587.770833333333
2017-02-17,600889.5,4795.954861111111,1890.4097222222222
2017-02-18,601177.5,3119.5798611111113,4293.944444444444
2017-02-19,601465.5,2954.375,4038.5
2017-02-20,601753.5,3763.7951388888887,6189.399305555556
2017-02-21,602041.5,3899.0555555555557,5495.194444444444
2017-02-22,602329.5,3313.5416666666665,5637.954861111111
2017-02-23,602617.5,3602.6805555555557,5125.4375
2017-02-24,602905.5,3691.0868055555557,3326.1736111111113
2017-02-25,603193.5,1804.96875,5835.736111111111
2017-02-26,603481.5,1822.8229166666667,6495.833333333333
2017-02-27,603769.0,3140.4320557491287,3713.8850174216027
2017-02-28,604056.5,2832.2291666666665,3129.8194444444443
2017-03-01,604344.5,2679.75,2448.628472222222
2017-03-02,604632.5,2090.6111111111113,5829.84375
2017-03-03,604920.5,2574.3923611111113,3367.152777777778
2017-03-04,605208.5,1358.795138888889,3231.2013888888887
2017-03-05,605496.5,1373.1979166666667,3021.965277777778
2017-03-06,605784.5,2549.909722222222,1755.8819444444443
2017-03-07,606072.5,2706.25,2335.2569444444443
2017-03-08,606360.5,2597.65625,4997.211805555556
2017-03-09,606648.5,2583.125,3910.3680555555557
2017-03-10,606936.5,2453.0138888888887,1950.9097222222222
2017-03-11,607224.5,1201.6180555555557,1366.2083333333333
2017-03-12,607512.5,1044.6597222222222,1442.6909722222222
2017-03-13,607800.5,2209.0208333333335,3540.9583333333335
2017-03-14,608088.5,2579.4756944444443,4665.913194444444
2017-03-15,608376.5,2660.7673611111113,2739.4618055555557
2017-03-16,608664.5,2518.4583333333335,5098.559027777777
2017-03-17,608952.5,2535.2881944444443,6284.090277777777
2017-03-18,609240.5,1814.798611111111,5042.097222222223
2017-03-19,609528.5,1597.5520833333333,6503.03125
2017-03-20,609816.5,2422.9305555555557,6619.767361111111
2017-03-21,610104.5,3155.1423611111113,6008.184027777777
2017-03-22,610392.5,2767.2986111111113,4608.059027777777
2017-03-23,610680.5,2227.4166666666665,4338.375
2017-03-24,610968.5,2091.7604166666665,3127.652777777778
2017-03-25,611256.5,795.7326388888889,2154.5243055555557
2017-03-26,611544.5,593.4027777777778,2032.920138888889
2017-03-27,611832.5,1709.9305555555557,1145.670138888889
2017-03-28,612120.5,1281.1770833333333,1548.6354166666667
2017-03-29,612408.5,961.8194444444445,3670.0555555555557
2017-03-30,612696.5,913.2013888888889,4401.767361111111
2017-03-31,612984.5,786.8159722222222,4888.28125
2017-04-01,613270.0,638.6254416961131,1573.886925795053
2017-04-02,613553.5,638.7605633802817,1418.380281690141
2017-04-03,613838.5,550.0,1374.0
2017-04-04,614125.5,881.5590277777778,2861.5868055555557
2017-04-05,614413.5,1172.1284722222222,3445.6423611111113
2017-04-06,614701.5,959.8506944444445,2367.6944444444443
2017-04-07,614989.5,700.1006944444445,1064.795138888889
2017-04-08,615277.5,519.2604166666666,1105.7743055555557
2017-04-09,615565.5,474.6458333333333,3623.625
2017-04-10,615853.5,702.3645833333334,3663.3333333333335
2017-04-11,616141.5,892.3784722222222,4887.291666666667
2017-04-12,616429.5,901.6111111111111,6058.614583333333
2017-04-13,616717.5,1001.2638888888889,3256.0173611111113
2017-04-14,617005.5,213.68402777777777,2818.6805555555557
2017-04-15,617293.5,191.41666666666666,5273.21875
2017-04-16,617581.5,298.02430555555554,2403.5
2017-04-17,617869.5,260.63194444444446,1579.5868055555557
2017-04-18,618157.5,444.7986111111111,2180.840277777778
2017-04-19,618445.5,289.80902777777777,1100.2430555555557
2017-04-20,618733.5,40.21875,2494.59375
2017-04-21,619019.0,0.8127208480565371,3703.1024734982334
2017-04-22,619304.5,190.6875,1280.2152777777778
2017-04-23,619592.5,84.67361111111111,2217.40625
2017-04-24,619880.5,462.86805555555554,5015.229166666667
2017-04-25,620168.0,707.773519163763,6118.783972125436
2017-04-26,620455.5,1020.2673611111111,3118.4618055555557
2017-04-27,620743.5,738.0833333333334,3670.7708333333335
2017-04-28,621031.5,851.5659722222222,805.2847222222222
2017-04-29,621319.5,116.51736111111111,2776.5069444444443
2017-04-30,621607.5,138.19791666666666,6444.090277777777
2017-05-01,621895.5,178.53819444444446,3816.8333333333335
2017-05-02,622183.5,722.7951388888889,1819.0208333333333
